Sample	Primer	Species	Similarity	NumSequences
coi-allalberta	coirawkv	chordata_Notropis_blennius	100.0	725
coi-allalberta	coirawkv	chordata_Notropis_blennius	98.5	1
coi-allalberta	coirawkv	chordata_Notropis_blennius	99.0	10
coi-allalberta	coirawkv	chordata_Notropis_blennius	99.5	142
coi-allalberta	coirawkv	chordata_Notropis_hudsonius	100.0	713
coi-allalberta	coirawkv	chordata_Notropis_hudsonius	98.5	1
coi-allalberta	coirawkv	chordata_Notropis_hudsonius	99.0	13
coi-allalberta	coirawkv	chordata_Notropis_hudsonius	99.5	152
coi-allalberta	coirawkv	chordata_Noturus_flavus	100.0	738
coi-allalberta	coirawkv	chordata_Noturus_flavus	99.0	11
coi-allalberta	coirawkv	chordata_Noturus_flavus	99.5	130
coi-allalberta	coirawkv	chordata_Oncorhynchus_gilae	100.0	1
coi-allalberta	coirawkv	chordata_Oncorhynchus_gilae	99.0	1
coi-allalberta	coirawkv	chordata_Oncorhynchus_gilae	99.5	1
coi-allalberta	coirawkv	chordata_Oncorhynchus_kisutch	99.5	1
coi-allalberta	coirawkv	chordata_Oncorhynchus_mykiss	100.0	714
coi-allalberta	coirawkv	chordata_Oncorhynchus_mykiss	97.0	1
coi-allalberta	coirawkv	chordata_Oncorhynchus_mykiss	97.5	1
coi-allalberta	coirawkv	chordata_Oncorhynchus_mykiss	98.5	11
coi-allalberta	coirawkv	chordata_Oncorhynchus_mykiss	99.0	148
coi-allalberta	coirawkv	chordata_Oncorhynchus_mykiss	99.5	876
coi-allalberta	coirawkv	chordata_Oncorhynchus_nerka	100.0	717
coi-allalberta	coirawkv	chordata_Oncorhynchus_nerka	98.5	2
coi-allalberta	coirawkv	chordata_Oncorhynchus_nerka	99.0	11
coi-allalberta	coirawkv	chordata_Oncorhynchus_nerka	99.5	148
coi-allalberta	coirawkv	chordata_Perca_flavescens	100.0	742
coi-allalberta	coirawkv	chordata_Perca_flavescens	97.0	1
coi-allalberta	coirawkv	chordata_Perca_flavescens	98.5	1
coi-allalberta	coirawkv	chordata_Perca_flavescens	99.0	10
coi-allalberta	coirawkv	chordata_Perca_flavescens	99.5	124
coi-allalberta	coirawkv	chordata_Percopsis_omiscomaycus	100.0	714
coi-allalberta	coirawkv	chordata_Percopsis_omiscomaycus	98.5	1
coi-allalberta	coirawkv	chordata_Percopsis_omiscomaycus	99.0	14
coi-allalberta	coirawkv	chordata_Percopsis_omiscomaycus	99.5	151
coi-allalberta	coirawkv	chordata_Pimephales_promelas	100.0	727
coi-allalberta	coirawkv	chordata_Pimephales_promelas	99.0	18
coi-allalberta	coirawkv	chordata_Pimephales_promelas	99.5	134
coi-allalberta	coirawkv	chordata_Platygobio_gracilis	100.0	716
coi-allalberta	coirawkv	chordata_Platygobio_gracilis	98.5	1
coi-allalberta	coirawkv	chordata_Platygobio_gracilis	99.0	15
coi-allalberta	coirawkv	chordata_Platygobio_gracilis	99.5	147
coi-allalberta	coirawkv	chordata_Poecilia_latipinna	100.0	715
coi-allalberta	coirawkv	chordata_Poecilia_latipinna	99.0	12
coi-allalberta	coirawkv	chordata_Poecilia_latipinna	99.5	152
coi-allalberta	coirawkv	chordata_Prosopium_coulterii	100.0	753
coi-allalberta	coirawkv	chordata_Prosopium_coulterii	99.0	7
coi-allalberta	coirawkv	chordata_Prosopium_coulterii	99.4	2
coi-allalberta	coirawkv	chordata_Prosopium_coulterii	99.5	116
coi-allalberta	coirawkv	chordata_Prosopium_cylindraceum	100.0	719
coi-allalberta	coirawkv	chordata_Prosopium_cylindraceum	98.5	1
coi-allalberta	coirawkv	chordata_Prosopium_cylindraceum	99.0	13
coi-allalberta	coirawkv	chordata_Prosopium_cylindraceum	99.5	146
coi-allalberta	coirawkv	chordata_Prosopium_williamsoni	100.0	723
coi-allalberta	coirawkv	chordata_Prosopium_williamsoni	99.0	17
coi-allalberta	coirawkv	chordata_Prosopium_williamsoni	99.3	1
coi-allalberta	coirawkv	chordata_Prosopium_williamsoni	99.5	139
coi-allalberta	coirawkv	chordata_Ptychocheilus_oregonensis	100.0	2
coi-allalberta	coirawkv	chordata_Pungitius_pungitius	100.0	730
coi-allalberta	coirawkv	chordata_Pungitius_pungitius	98.5	1
coi-allalberta	coirawkv	chordata_Pungitius_pungitius	99.0	6
coi-allalberta	coirawkv	chordata_Pungitius_pungitius	99.5	143
coi-allalberta	coirawkv	chordata_Rhinichthys_cataractae	100.0	1
coi-allalberta	coirawkv	chordata_Richardsonius_balteatus	100.0	732
coi-allalberta	coirawkv	chordata_Richardsonius_balteatus	97.5	1
coi-allalberta	coirawkv	chordata_Richardsonius_balteatus	99.0	7
coi-allalberta	coirawkv	chordata_Richardsonius_balteatus	99.5	139
coi-allalberta	coirawkv	chordata_Salmo_salar	100.0	725
coi-allalberta	coirawkv	chordata_Salmo_salar	99.0	12
coi-allalberta	coirawkv	chordata_Salmo_salar	99.5	141
coi-allalberta	coirawkv	chordata_Salmo_trutta	100.0	4
coi-allalberta	coirawkv	chordata_Salmo_trutta	99.5	1
coi-allalberta	coirawkv	chordata_Salvelinus_alpinus	100.0	1
coi-allalberta	coirawkv	chordata_Salvelinus_confluentus	100.0	1
coi-allalberta	coirawkv	chordata_Salvelinus_fontinalis	100.0	745
coi-allalberta	coirawkv	chordata_Salvelinus_fontinalis	99.0	12
coi-allalberta	coirawkv	chordata_Salvelinus_fontinalis	99.5	121
coi-allalberta	coirawkv	chordata_Salvelinus_malma	100.0	735
coi-allalberta	coirawkv	chordata_Salvelinus_malma	99.0	9
coi-allalberta	coirawkv	chordata_Salvelinus_malma	99.5	134
coi-allalberta	coirawkv	chordata_Salvelinus_namaycush	100.0	739
coi-allalberta	coirawkv	chordata_Salvelinus_namaycush	97.0	1
coi-allalberta	coirawkv	chordata_Salvelinus_namaycush	99.0	13
coi-allalberta	coirawkv	chordata_Salvelinus_namaycush	99.5	126
coi-allalberta	coirawkv	chordata_Sander_canadensis	100.0	723
coi-allalberta	coirawkv	chordata_Sander_canadensis	99.0	12
coi-allalberta	coirawkv	chordata_Sander_canadensis	99.5	145
coi-allalberta	coirawkv	chordata_Sander_vitreus	100.0	11
coi-allalberta	coirawkv	chordata_Sander_vitreus	99.5	2
coi-allalberta	coirawkv	chordata_Thymallus_arcticus	100.0	9
coi-allalberta	coirawkv	chordata_Thymallus_arcticus	99.5	1
coi-blindspot	coirawkv	chordata_Catostomus_catostomus	100.0	3077
coi-blindspot	coirawkv	chordata_Catostomus_catostomus	97.0	1
coi-blindspot	coirawkv	chordata_Catostomus_catostomus	98.5	4
coi-blindspot	coirawkv	chordata_Catostomus_catostomus	98.9	1
coi-blindspot	coirawkv	chordata_Catostomus_catostomus	99.0	45
coi-blindspot	coirawkv	chordata_Catostomus_catostomus	99.4	1
coi-blindspot	coirawkv	chordata_Catostomus_catostomus	99.5	560
coi-blindspot	coirawkv	chordata_Coregonus_holsatus	100.0	2
coi-blindspot	coirawkv	chordata_Coregonus_holsatus	99.5	1
coi-blindspot	coirawkv	chordata_Coregonus_sardinella	100.0	9
coi-blindspot	coirawkv	chordata_Coregonus_sardinella	99.5	1
coi-blindspot	coirawkv	chordata_Coregonus_ussuriensis	99.5	1
coi-blindspot	coirawkv	chordata_Cottus_gobio	97.0	1
coi-blindspot	coirawkv	chordata_Cottus_ricei	100.0	3068
coi-blindspot	coirawkv	chordata_Cottus_ricei	97.0	1
coi-blindspot	coirawkv	chordata_Cottus_ricei	97.5	1
coi-blindspot	coirawkv	chordata_Cottus_ricei	98.0	1
coi-blindspot	coirawkv	chordata_Cottus_ricei	98.5	2
coi-blindspot	coirawkv	chordata_Cottus_ricei	99.0	53
coi-blindspot	coirawkv	chordata_Cottus_ricei	99.5	563
coi-blindspot	coirawkv	chordata_Couesius_plumbeus	100.0	3173
coi-blindspot	coirawkv	chordata_Couesius_plumbeus	98.5	2
coi-blindspot	coirawkv	chordata_Couesius_plumbeus	98.7	1
coi-blindspot	coirawkv	chordata_Couesius_plumbeus	98.9	1
coi-blindspot	coirawkv	chordata_Couesius_plumbeus	99.0	31
coi-blindspot	coirawkv	chordata_Couesius_plumbeus	99.3	4
coi-blindspot	coirawkv	chordata_Couesius_plumbeus	99.4	19
coi-blindspot	coirawkv	chordata_Couesius_plumbeus	99.5	462
coi-blindspot	coirawkv	chordata_Culaea_inconstans	100.0	3051
coi-blindspot	coirawkv	chordata_Culaea_inconstans	97.5	1
coi-blindspot	coirawkv	chordata_Culaea_inconstans	98.5	2
coi-blindspot	coirawkv	chordata_Culaea_inconstans	99.0	49
coi-blindspot	coirawkv	chordata_Culaea_inconstans	99.5	588
coi-blindspot	coirawkv	chordata_Lota_lota	100.0	3057
coi-blindspot	coirawkv	chordata_Lota_lota	98.5	3
coi-blindspot	coirawkv	chordata_Lota_lota	99.0	47
coi-blindspot	coirawkv	chordata_Lota_lota	99.5	584
coi-blindspot	coirawkv	chordata_Oncorhynchus_gilae	100.0	7
coi-blindspot	coirawkv	chordata_Oncorhynchus_gilae	99.5	1
coi-blindspot	coirawkv	chordata_Oncorhynchus_mykiss	100.0	3078
coi-blindspot	coirawkv	chordata_Oncorhynchus_mykiss	98.5	3
coi-blindspot	coirawkv	chordata_Oncorhynchus_mykiss	99.0	49
coi-blindspot	coirawkv	chordata_Oncorhynchus_mykiss	99.5	550
coi-blindspot	coirawkv	chordata_Perca_flavescens	100.0	3123
coi-blindspot	coirawkv	chordata_Perca_flavescens	98.5	1
coi-blindspot	coirawkv	chordata_Perca_flavescens	99.0	40
coi-blindspot	coirawkv	chordata_Perca_flavescens	99.5	524
coi-blindspot	coirawkv	chordata_Percopsis_omiscomaycus	100.0	3055
coi-blindspot	coirawkv	chordata_Percopsis_omiscomaycus	97.0	1
coi-blindspot	coirawkv	chordata_Percopsis_omiscomaycus	98.5	9
coi-blindspot	coirawkv	chordata_Percopsis_omiscomaycus	99.0	56
coi-blindspot	coirawkv	chordata_Percopsis_omiscomaycus	99.5	566
coi-blindspot	coirawkv	chordata_Platygobio_gracilis	100.0	3114
coi-blindspot	coirawkv	chordata_Platygobio_gracilis	97.5	1
coi-blindspot	coirawkv	chordata_Platygobio_gracilis	98.5	3
coi-blindspot	coirawkv	chordata_Platygobio_gracilis	99.0	40
coi-blindspot	coirawkv	chordata_Platygobio_gracilis	99.5	535
coi-blindspot	coirawkv	chordata_Prosopium_williamsoni	100.0	3031
coi-blindspot	coirawkv	chordata_Prosopium_williamsoni	97.0	1
coi-blindspot	coirawkv	chordata_Prosopium_williamsoni	97.5	1
coi-blindspot	coirawkv	chordata_Prosopium_williamsoni	98.5	2
coi-blindspot	coirawkv	chordata_Prosopium_williamsoni	99.0	65
coi-blindspot	coirawkv	chordata_Prosopium_williamsoni	99.5	582
coi-blindspot	coirawkv	chordata_Salmo_trutta	100.0	9
coi-blindspot	coirawkv	chordata_Salmo_trutta	99.0	1
coi-blindspot	coirawkv	chordata_Salmo_trutta	99.5	3
coi-blindspot	coirawkv	chordata_Salvelinus_fontinalis	100.0	3044
coi-blindspot	coirawkv	chordata_Salvelinus_fontinalis	97.0	1
coi-blindspot	coirawkv	chordata_Salvelinus_fontinalis	99.0	59
coi-blindspot	coirawkv	chordata_Salvelinus_fontinalis	99.5	589
coi-blindspot	coirawkv	chordata_Sander_vitreus	100.0	43
coi-blindspot	coirawkv	chordata_Sander_vitreus	99.5	4
coi-blindspot	coirawkv	chordata_Thymallus_arcticus	100.0	28
coi-blindspot	coirawkv	chordata_Thymallus_arcticus	99.5	2
coi-lowrelat	coirawkv	chordata_Acipenser_fulvescens	100.0	3095
coi-lowrelat	coirawkv	chordata_Acipenser_fulvescens	98.5	4
coi-lowrelat	coirawkv	chordata_Acipenser_fulvescens	99.0	51
coi-lowrelat	coirawkv	chordata_Acipenser_fulvescens	99.5	524
coi-lowrelat	coirawkv	chordata_Anguilla_anguilla	99.0	2
coi-lowrelat	coirawkv	chordata_Anguilla_rostrata	100.0	3064
coi-lowrelat	coirawkv	chordata_Anguilla_rostrata	97.0	1
coi-lowrelat	coirawkv	chordata_Anguilla_rostrata	97.5	2
coi-lowrelat	coirawkv	chordata_Anguilla_rostrata	98.5	5
coi-lowrelat	coirawkv	chordata_Anguilla_rostrata	99.0	54
coi-lowrelat	coirawkv	chordata_Anguilla_rostrata	99.5	559
coi-lowrelat	coirawkv	chordata_Carpiodes_carpio	99.5	2
coi-lowrelat	coirawkv	chordata_Carpiodes_cyprinus	99.5	1
coi-lowrelat	coirawkv	chordata_Carpiodes_velifer	99.0	2
coi-lowrelat	coirawkv	chordata_Carpiodes_velifer	99.5	4
coi-lowrelat	coirawkv	chordata_Cottus_beldingii	100.0	3051
coi-lowrelat	coirawkv	chordata_Cottus_beldingii	97.0	1
coi-lowrelat	coirawkv	chordata_Cottus_beldingii	98.0	1
coi-lowrelat	coirawkv	chordata_Cottus_beldingii	98.5	6
coi-lowrelat	coirawkv	chordata_Cottus_beldingii	99.0	54
coi-lowrelat	coirawkv	chordata_Cottus_beldingii	99.5	575
coi-lowrelat	coirawkv	chordata_Esox_lucius	100.0	3068
coi-lowrelat	coirawkv	chordata_Esox_lucius	98.5	4
coi-lowrelat	coirawkv	chordata_Esox_lucius	99.0	57
coi-lowrelat	coirawkv	chordata_Esox_lucius	99.5	561
coi-lowrelat	coirawkv	chordata_Gambusia_affinis	100.0	3141
coi-lowrelat	coirawkv	chordata_Gambusia_affinis	97.0	1
coi-lowrelat	coirawkv	chordata_Gambusia_affinis	97.5	1
coi-lowrelat	coirawkv	chordata_Gambusia_affinis	98.0	1
coi-lowrelat	coirawkv	chordata_Gambusia_affinis	98.5	3
coi-lowrelat	coirawkv	chordata_Gambusia_affinis	99.0	47
coi-lowrelat	coirawkv	chordata_Gambusia_affinis	99.5	495
coi-lowrelat	coirawkv	chordata_Gambusia_marshi	100.0	1
coi-lowrelat	coirawkv	chordata_Hiodon_tergisus	100.0	3088
coi-lowrelat	coirawkv	chordata_Hiodon_tergisus	97.0	1
coi-lowrelat	coirawkv	chordata_Hiodon_tergisus	98.0	1
coi-lowrelat	coirawkv	chordata_Hiodon_tergisus	98.5	3
coi-lowrelat	coirawkv	chordata_Hiodon_tergisus	99.0	61
coi-lowrelat	coirawkv	chordata_Hiodon_tergisus	99.5	537
coi-lowrelat	coirawkv	chordata_Lethenteron_camtschaticum	100.0	3069
coi-lowrelat	coirawkv	chordata_Lethenteron_camtschaticum	98.0	2
coi-lowrelat	coirawkv	chordata_Lethenteron_camtschaticum	98.5	4
coi-lowrelat	coirawkv	chordata_Lethenteron_camtschaticum	99.0	40
coi-lowrelat	coirawkv	chordata_Lethenteron_camtschaticum	99.5	572
coi-lowrelat	coirawkv	chordata_Lota_lota	100.0	3098
coi-lowrelat	coirawkv	chordata_Lota_lota	97.5	1
coi-lowrelat	coirawkv	chordata_Lota_lota	98.0	1
coi-lowrelat	coirawkv	chordata_Lota_lota	98.5	4
coi-lowrelat	coirawkv	chordata_Lota_lota	99.0	61
coi-lowrelat	coirawkv	chordata_Lota_lota	99.5	525
coi-lowrelat	coirawkv	chordata_Micropterus_salmoides	100.0	3044
coi-lowrelat	coirawkv	chordata_Micropterus_salmoides	98.0	1
coi-lowrelat	coirawkv	chordata_Micropterus_salmoides	98.5	2
coi-lowrelat	coirawkv	chordata_Micropterus_salmoides	99.0	60
coi-lowrelat	coirawkv	chordata_Micropterus_salmoides	99.5	584
coi-lowrelat	coirawkv	chordata_Noturus_flavus	100.0	3060
coi-lowrelat	coirawkv	chordata_Noturus_flavus	97.5	1
coi-lowrelat	coirawkv	chordata_Noturus_flavus	98.5	2
coi-lowrelat	coirawkv	chordata_Noturus_flavus	99.0	55
coi-lowrelat	coirawkv	chordata_Noturus_flavus	99.5	571
coi-lowrelat	coirawkv	chordata_Oncorhynchus_kisutch	100.0	1
coi-lowrelat	coirawkv	chordata_Oncorhynchus_kisutch	99.5	3
coi-lowrelat	coirawkv	chordata_Perca_flavescens	100.0	3076
coi-lowrelat	coirawkv	chordata_Perca_flavescens	97.5	1
coi-lowrelat	coirawkv	chordata_Perca_flavescens	98.5	2
coi-lowrelat	coirawkv	chordata_Perca_flavescens	99.0	50
coi-lowrelat	coirawkv	chordata_Perca_flavescens	99.4	1
coi-lowrelat	coirawkv	chordata_Perca_flavescens	99.5	557
coi-lowrelat	coirawkv	chordata_Percopsis_omiscomaycus	100.0	3045
coi-lowrelat	coirawkv	chordata_Percopsis_omiscomaycus	98.5	1
coi-lowrelat	coirawkv	chordata_Percopsis_omiscomaycus	99.0	60
coi-lowrelat	coirawkv	chordata_Percopsis_omiscomaycus	99.5	584
coi-lowrelat	coirawkv	chordata_Platygobio_gracilis	100.0	3036
coi-lowrelat	coirawkv	chordata_Platygobio_gracilis	98.0	1
coi-lowrelat	coirawkv	chordata_Platygobio_gracilis	98.5	4
coi-lowrelat	coirawkv	chordata_Platygobio_gracilis	99.0	55
coi-lowrelat	coirawkv	chordata_Platygobio_gracilis	99.5	594
coi-mix	coirawkv	chordata_Acipenser_fulvescens	100.0	585
coi-mix	coirawkv	chordata_Acipenser_fulvescens	99.0	11
coi-mix	coirawkv	chordata_Acipenser_fulvescens	99.5	112
coi-mix	coirawkv	chordata_Anguilla_rostrata	100.0	576
coi-mix	coirawkv	chordata_Anguilla_rostrata	99.0	18
coi-mix	coirawkv	chordata_Anguilla_rostrata	99.5	113
coi-mix	coirawkv	chordata_Carpiodes_velifer	99.0	1
coi-mix	coirawkv	chordata_Carpiodes_velifer	99.5	1
coi-mix	coirawkv	chordata_Catostomus_catostomus	100.0	589
coi-mix	coirawkv	chordata_Catostomus_catostomus	97.0	1
coi-mix	coirawkv	chordata_Catostomus_catostomus	99.0	12
coi-mix	coirawkv	chordata_Catostomus_catostomus	99.5	108
coi-mix	coirawkv	chordata_Catostomus_commersonii	100.0	598
coi-mix	coirawkv	chordata_Catostomus_commersonii	99.0	8
coi-mix	coirawkv	chordata_Catostomus_commersonii	99.5	103
coi-mix	coirawkv	chordata_Catostomus_platyrhynchus	100.0	603
coi-mix	coirawkv	chordata_Catostomus_platyrhynchus	98.8	1
coi-mix	coirawkv	chordata_Catostomus_platyrhynchus	99.0	6
coi-mix	coirawkv	chordata_Catostomus_platyrhynchus	99.4	2
coi-mix	coirawkv	chordata_Catostomus_platyrhynchus	99.5	97
coi-mix	coirawkv	chordata_Chrosomus_eos	100.0	585
coi-mix	coirawkv	chordata_Chrosomus_eos	98.5	1
coi-mix	coirawkv	chordata_Chrosomus_eos	99.0	10
coi-mix	coirawkv	chordata_Chrosomus_eos	99.5	114
coi-mix	coirawkv	chordata_Coregonus_sardinella	100.0	2
coi-mix	coirawkv	chordata_Cottus_bairdii	100.0	1
coi-mix	coirawkv	chordata_Cottus_beldingii	100.0	615
coi-mix	coirawkv	chordata_Cottus_beldingii	99.0	6
coi-mix	coirawkv	chordata_Cottus_beldingii	99.5	89
coi-mix	coirawkv	chordata_Cottus_rhotheus	100.0	1
coi-mix	coirawkv	chordata_Cottus_ricei	100.0	593
coi-mix	coirawkv	chordata_Cottus_ricei	99.0	10
coi-mix	coirawkv	chordata_Cottus_ricei	99.5	107
coi-mix	coirawkv	chordata_Couesius_plumbeus	100.0	610
coi-mix	coirawkv	chordata_Couesius_plumbeus	99.0	6
coi-mix	coirawkv	chordata_Couesius_plumbeus	99.4	1
coi-mix	coirawkv	chordata_Couesius_plumbeus	99.5	92
coi-mix	coirawkv	chordata_Culaea_inconstans	100.0	589
coi-mix	coirawkv	chordata_Culaea_inconstans	98.0	1
coi-mix	coirawkv	chordata_Culaea_inconstans	99.0	13
coi-mix	coirawkv	chordata_Culaea_inconstans	99.5	106
coi-mix	coirawkv	chordata_Esox_lucius	100.0	589
coi-mix	coirawkv	chordata_Esox_lucius	99.0	7
coi-mix	coirawkv	chordata_Esox_lucius	99.5	112
coi-mix	coirawkv	chordata_Etheostoma_exile	100.0	597
coi-mix	coirawkv	chordata_Etheostoma_exile	98.5	1
coi-mix	coirawkv	chordata_Etheostoma_exile	99.0	13
coi-mix	coirawkv	chordata_Etheostoma_exile	99.5	98
coi-mix	coirawkv	chordata_Gambusia_affinis	100.0	589
coi-mix	coirawkv	chordata_Gambusia_affinis	99.0	10
coi-mix	coirawkv	chordata_Gambusia_affinis	99.5	110
coi-mix	coirawkv	chordata_Gasterosteus_aculeatus	100.0	1
